Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
436,新刊速递 | 2017年第5期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484112&idx=1&sn=a31b41727c492b9e37f6cc6f9e1842e3&chksm=e8c51417dfb29d0110e934b6389999226794629b15631316057691d9f65e4648f7dce17229b9#rd,1,2017-5-11,0.0,1.0,1.0,1.0,,,,
437,北方宗族的世系创修与合族历程——基于山西阳城白巷李氏的考察,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484101&idx=1&sn=e030340f14996ad79ef2370afafdcc6b&chksm=e8c51402dfb29d140253570a4a567b4516c186e54d180353b02e07d062160bab04a07378266a#rd,1,2017-5-10,0.0,1.0,1.0,1.0,,,,
438,网络文明时代的人类社会形态与秩序构建,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484088&idx=1&sn=5ad855c6bb4fd2f863bcbf27438bb20e&chksm=e8c5147fdfb29d69a22c472d85c21218d6c745905dfae840e4495eb52026f6e5dd2fff9ce9c2#rd,1,2017-5-9,0.0,1.0,1.0,1.0,,,,
439,产业转型与文化再造：特色小镇的创建路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484079&idx=1&sn=df4eb56e613a1bfd7d59f9080aa84a44&chksm=e8c51468dfb29d7e6a2966cb2625a77afed8af20cf0e43b7fd7c096b91d2ca3a7f378a806d46#rd,1,2017-5-8,0.0,1.0,1.0,1.0,,,,
440,“理性”何以“实践”？——康德实践哲学的深度悖论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484068&idx=1&sn=287091821255a01700d8fbc45606cfb7&chksm=e8c51463dfb29d759351dbec918d29ec174637d4558c05048f6132aacb6a9825b06f0822c5a8#rd,1,2017-5-5,0.0,1.0,1.0,1.0,,,,
441,国际货币循环、资源流动和全球失衡,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484055&idx=1&sn=46e8fda4157e57d63c443f7d72ea0318&chksm=e8c51450dfb29d46b48eebaa81312299d5f7b37b9b15018805264c3deebebebb18e2ce6dc65b#rd,1,2017-5-4,0.0,1.0,1.0,1.0,,,,
442,马克思诗性思维与当代教育的传承,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484046&idx=1&sn=9e17bc00b52992fb3f0851fc09048b63&chksm=e8c51449dfb29d5f592cba4b87040b38f15bf41df796d80d85a63e5e14b3b8c93703b057a06b#rd,1,2017-5-3,0.0,1.0,1.0,1.0,,,,
443,艺术符号学基础的反思与现象学存在论重建,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484035&idx=1&sn=f1d2b02885c5be794f7a37b1602ac01c&chksm=e8c51444dfb29d52f4cd2998e1de19d39f4b8cdff8ca7503fe881b6d1fe00425daff7c06fffc#rd,1,2017-5-2,0.0,1.0,1.0,1.0,,,,
444,传媒法治、现代化转型与文化变革,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484023&idx=1&sn=f98244ce913d27fb2e14eb465f1d0e4d&chksm=e8c514b0dfb29da60c2577e19ef201db1f51695dd15fc1bd57451867b5c111ca393de669554a#rd,1,2017-4-28,0.0,1.0,1.0,1.0,,,,
445,论单位违法责任的处罚模式 及其《行政处罚法》的完善,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484011&idx=1&sn=8157938db3ed4c0414b45762fe8f33d3&chksm=e8c514acdfb29dbac1c2e7c5a6e7d0aa4e8c6f130e8024694e3ce48e585951b1aa5f93b43dfb#rd,1,2017-4-27,0.0,1.0,1.0,1.0,,,,
446,新刊速递 | 2017年第4期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484002&idx=1&sn=94398229efa47921cc90835c7a0b1d62&chksm=e8c514a5dfb29db3dec91697b692570a57c5a138e5cc0b50a53b16b49d6799cafc47d6c5464f#rd,1,2017-4-24,0.0,1.0,1.0,1.0,,,,
447,社会母体与创意循环——城市空间的审美生命周期思维,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483997&idx=1&sn=750b751453f4277eed2cb9d0f85a6847&chksm=e8c5149adfb29d8cb0156dca2c52bcd0496361bde66b1e90a96203688f02a5b36ec72be8cbdf#rd,1,2017-4-13,0.0,1.0,1.0,1.0,,,,
448,近代丝绸之路:从丝绸之路到一带一路历史跨越的重要节点,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483988&idx=1&sn=9a2e64a9a968e6d0b15703f49646ecff&chksm=e8c51493dfb29d85dbded3e49ee4e1d5efa0afba871689452d0ba5010bc16bbcd4791eacbf0a#rd,1,2017-4-12,0.0,1.0,1.0,1.0,,,,
449,文学的疆域——20世纪中国文学的学科自觉,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483987&idx=1&sn=b5ce8ecc0c41f707e86a19fa2acd3b55&chksm=e8c51494dfb29d82153eb36ef4114ff0a760f39c753aa44ce45e1752a11c6b7dabed56590ab9#rd,1,2017-4-11,0.0,1.0,1.0,1.0,,,,
450,邻避冲突的产生与演变逻辑探析——基于对A煤矿设施当地民众的实证调查,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483976&idx=1&sn=5b1d787320cd61e013d33e4767abcff9&chksm=e8c5148fdfb29d990b0cca962f674f4fec71a971dae29bd1b4739f8f34be709bd947ab0fd796#rd,1,2017-4-10,0.0,1.0,1.0,1.0,,,,
451,金钱游戏与社交幻象： 微信群抢红包乱象的伦理反思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483975&idx=1&sn=c9f97eb8296961dcb7a21babb5b55be4&chksm=e8c51480dfb29d967718ca6a1e086978b46f7489615fac9f64b5081d05df9f43431728f7cb62#rd,1,2017-4-9,0.0,1.0,1.0,1.0,,,,
452,国外公共部门协同创新研究及对我国的启示,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483972&idx=1&sn=9d01950155c3dd9e8f79065e3a635f0c&chksm=e8c51483dfb29d953f89f8cc26d21cffc4fd78e7364a59d06c829ba7430eee8f38fbca642458#rd,1,2017-4-7,0.0,1.0,1.0,1.0,,,,
453,动态 |《南京社会科学》在江苏省社科类学术期刊出版质量综合评估中位列综合类第三,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483971&idx=1&sn=5f335102338542b73c732d12a59ed0f0&chksm=e8c51484dfb29d928c87feae078d12cb278cf0f631a60ae55f1032a739ad0bd9db5c6b7c40d8#rd,1,2017-4-6,0.0,1.0,1.0,1.0,,,,
454,论孟子的“扩充四端”及其道德教育之理路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483954&idx=1&sn=024e9e05e04807595e6ed89557d24f89&chksm=e8c514f5dfb29de371e9a093ba044e180209b7ea3fa5ec695404f6a12267556020ae81841a63#rd,1,2017-4-5,0.0,1.0,1.0,1.0,,,,
455,食品安全阳光下运行的法律逻辑及其保障机制——以消费者知情权为路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483953&idx=1&sn=5d06465869bb3e5c3f76fd1d5fd29cd5&chksm=e8c514f6dfb29de06cb64c0c3bb0ba793eba4c701b6c9435d35b30ed1f75ddd4bc0997f0825d#rd,1,2017-4-2,0.0,1.0,1.0,1.0,,,,
456,论社会治理话语重构问题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483915&idx=1&sn=181482468241cea567a2c44dc0712419&chksm=e8c514ccdfb29dda33b6b8c4f1cd6ba3cbe564aa6eac2db75079cd31b2d3dd81ff0b664ff680#rd,1,2017-4-1,0.0,1.0,1.0,1.0,,,,
457,西方传播学研究的理论体系及其演化,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483904&idx=1&sn=8f26dbbc940f40ddb7ca57e208a00ea3&chksm=e8c514c7dfb29dd1d00c0122c8f41b8c548280ee9b560f35343978913a2eacc99e197e856b96#rd,1,2017-3-31,0.0,1.0,1.0,1.0,,,,
458,从德里达到德勒兹：一种新的福柯主义？,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483896&idx=1&sn=94a0cab11ff229dca7a475e952f6292d&chksm=e8c5173fdfb29e296e295905fecc5731ef949179d9da9508c5821890c3c89e39a9a5eee792f7#rd,1,2017-3-30,0.0,1.0,1.0,1.0,,,,
459,开放与多元：新世纪中国社会史理论探讨与学科建设,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483882&idx=1&sn=ddee6372361a4c6fbb0cfc8c98ac5ba8&chksm=e8c5172ddfb29e3b322e8613ebfa061d14e5530b04ca0db0bede1bd7ce0d28019e122582e6cf#rd,1,2017-3-29,0.0,1.0,1.0,1.0,,,,
460,客体、主体与情境：“像化”国家形象的认知图谱,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483880&idx=1&sn=6307526dbf17cca80de84ea81bfcccda&chksm=e8c5172fdfb29e39ca9aa3519a71c6fcf8fd904ed782d971d1bb193237fc6632318123e758fa#rd,1,2017-3-26,0.0,1.0,1.0,1.0,,,,
461,培育对教育实践的高位目光与普遍视野,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483879&idx=1&sn=95a1febfd07c21cd9b2798b9afa707a4&chksm=e8c51720dfb29e36fe7d984bde5ba130375d1d9212f9c4a8734b0fbff31709332be9a8155d19#rd,1,2017-3-25,0.0,1.0,1.0,1.0,,,,
462,再识“新村运动”: 跨越农村现代化关键阶段的韩国实践,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483877&idx=1&sn=ee72ec32cde6ef36b60e958d62965370&chksm=e8c51722dfb29e34312aee102d52c2fa747ceb1afe48d0f95a3178c6ca122967af203de5ceab#rd,1,2017-3-24,0.0,1.0,1.0,1.0,,,,
463,论人身危险性的理论蕴含与罪刑地位,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483872&idx=1&sn=60ffb8d6e80e3984a5de9713d0a33056&chksm=e8c51727dfb29e31f3d810f4cc119c9e27c10ce44a6e534ea6886031890488ad6e6c12022847#rd,1,2017-3-23,0.0,1.0,1.0,1.0,,,,
464,新刊速递 | 2017年第3期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483858&idx=1&sn=469d7a04b2edd930249a1d56ee3bab8a&chksm=e8c51715dfb29e036db4eeef80fefedeb9a70a52d10cbcb90b0e9fcae83864b365d78bf946b0#rd,1,2017-3-22,0.0,1.0,1.0,1.0,,,,
465,东亚分工格局的演进与“一带一路”战略,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483853&idx=1&sn=fff6b8f7d85424ba1999bf67eb502593&chksm=e8c5170adfb29e1c89b2c8b8a30c0ba0c3fad6e9028a4b98d5b5586e06c28290405c83daad15#rd,1,2017-3-21,0.0,1.0,1.0,1.0,,,,
466,中国中产阶级：自在抑或自为？——基于公共事件中社会化媒介的话语分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483826&idx=1&sn=6324d29546d67eca0717d6a62704b83b&chksm=e8c51775dfb29e63679bf5a9929a22582ac292f02c9ba8e77349f589bba0025c69d3dda60b37#rd,1,2017-3-20,0.0,1.0,1.0,1.0,,,,
467,文道关系论之古今演变,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483820&idx=1&sn=dd6d7af4dccba852c884dab41bcbfe8d&chksm=e8c5176bdfb29e7df48595d96b68e359223a7133988e35301adbdf4195e4bf65a5cd8fd0e440#rd,1,2017-3-16,0.0,1.0,1.0,1.0,,,,
468,重化工业调整：保护和修复长江 生态环境的治本之策,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483796&idx=1&sn=95a21a62a4f84111654f87e7e1ab6279&chksm=e8c51753dfb29e454c77116a1409707cb6a6df1b6c42108cf2fe827a1ff1dc0284acae641f4c#rd,1,2017-3-13,0.0,1.0,1.0,1.0,,,,
469,价值观教育“再政治化”的范式重构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483788&idx=1&sn=e417b9c84563badff0096a181e250e75&chksm=e8c5174bdfb29e5d6524220980ae57672348778c395f764456b6a095e22b220b9b651ca0aac6#rd,1,2017-3-7,0.0,1.0,1.0,1.0,,,,
470,新刊速递 | 2017年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483780&idx=1&sn=28ca34937e94d4192006e48c60948663&chksm=e8c51743dfb29e55c9faec040df131cae93b5beb456e564a835a1fe9d29aee95d2019eba35bb#rd,1,2017-3-3,0.0,1.0,1.0,1.0,,,,
471,动态|《南京社会科学》刊文入选2016年度智库研究优秀论文,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483775&idx=1&sn=b57d7f847d190efcabf72a85049f0a62&chksm=e8c517b8dfb29eae80c0a188aa7dbe35247ea4e9b992a388e18c48b06c165c5409c4c36c159e#rd,1,2017-2-28,0.0,1.0,1.0,1.0,,,,
472,智库驱动：社会治理创新的中国探索,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483775&idx=2&sn=2b2d11d5291e53fe1c3ba31d0ae1c88e&chksm=e8c517b8dfb29eae98287633f61907f28518a3ca58baa3661b1f2f63a6083a17a902655df31b#rd,2,2017-2-28,0.0,1.0,1.0,1.0,,,,
473,政党治理的中国方案 ——贯彻落实十八届六中全会精神的三重路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483763&idx=1&sn=df58b09c664d7843e544b7fcf6316756&chksm=e8c517b4dfb29ea2b25b23820c2bf50e2888a92e85250c68f1d2c716eb86b1ce920f5addfcf9#rd,1,2017-2-20,0.0,1.0,1.0,1.0,,,,
474,社会治理体系创新：全球经验与中国道路选择,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483756&idx=1&sn=630fc3a5a2deca2aa032456c0792d873&chksm=e8c517abdfb29ebd8cfa1d075472f53166a94fe597b6bcd20dc722ef65ccee178e030266e696#rd,1,2017-2-17,0.0,1.0,1.0,1.0,,,,
475,中国地方司法权的内在逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483754&idx=1&sn=ba849bf21749a095ee67773a2c7c43b4&chksm=e8c517addfb29ebbd731eb75e3317ef9612ec646dea548dfa4673da17d554170be5b7d55556c#rd,1,2017-2-13,0.0,1.0,1.0,0.0,,,,
476,姜红 | 新媒介形态下新闻传播学话语体系的转型,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483746&idx=1&sn=dd2ea04b7156f2398ea35bcbe5c77bc3&chksm=e8c517a5dfb29eb3ad71c19a86aab4474ae5c25489e9fcc2a1211cfc40173cd7f72a01d89c32#rd,1,2017-2-9,0.0,1.0,1.0,0.0,,,,
477,童兵 | 新闻传播学学科体系的观察与思考,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483745&idx=1&sn=a1c640f96eb79056d64375e0677556fb&chksm=e8c517a6dfb29eb0812e4354c8a5f105ae7f402d747e017939fbfb7cec2ee2bc22705414207c#rd,1,2017-2-8,0.0,1.0,1.0,0.0,,,,
478,实现“中国梦”：期待教育家群体履行时代使命,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483743&idx=1&sn=1852dbbb3c4ef3587104496d08ac2c6f&chksm=e8c51798dfb29e8e21bbf1917088d3afc2e59dcfe9fc1a257a16d174a25ea9ea56049a2f1619#rd,1,2017-2-6,0.0,1.0,1.0,0.0,,,,
479,“底线”或“策略”：“身体抗争”的行为逻辑 ——基于政策议程设置的视角,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483742&idx=1&sn=9390f6adeea52f85f086f23a1cdebf56&chksm=e8c51799dfb29e8fbe561e9f05873c710050945a156223b4a4aa0f15211973b8daaf174c337e#rd,1,2017-2-2,0.0,1.0,1.0,0.0,,,,
480,回望1917：试论作为思想的中国文论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483741&idx=1&sn=34b54fa596d9657b076ca5733e332590&chksm=e8c5179adfb29e8c46a165928963772586cd149f9d3c21d2c40c09c1862e2195d2964f61d8e6#rd,1,2017-1-30,0.0,1.0,1.0,0.0,,,,
481,叶南客 | 立言求真贺新春,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483740&idx=1&sn=a260995781011f2a6a5c3779e7e96616&chksm=e8c5179bdfb29e8d87027f51822a06efe0cd7c9bb642dc80cc2eb865a22af925668e556b45e3#rd,1,2017-1-28,0.0,1.0,1.0,0.0,,,,
482,陈文玲 | 在建设亚洲能源大市场框架下 推动全球能源资源合作的战略思路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483706&idx=1&sn=483f0d1e5428cded72b03afd74813c0e&chksm=e8c517fddfb29eeb22dd4e7cf991581c96703cee1ecd38d7cba60ab52364faa34c0adfc14524#rd,1,2017-1-24,0.0,1.0,1.0,0.0,,,,
483,哲学“立脚点”的位移与马克思的哲学变革,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483678&idx=1&sn=0ea7973b6666ee8ead5c07d4b99bef02&chksm=e8c517d9dfb29ecf0e6a262967f5a10650571a226c05f866cee3c84aa9c7e138aa1ce1a17011#rd,1,2017-1-23,0.0,1.0,1.0,0.0,,,,
484,唯一 | 远离网络陷阱，辨识真假期刊,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483669&idx=1&sn=454a84d61180d5c41b0e248d8baac3ba&chksm=e8c517d2dfb29ec413af3febc10242d86439738f7f06e79fc7fbfa7c8e2e4e7dcfac36f20e74#rd,1,2017-1-16,0.0,1.0,1.0,0.0,,,,
485,稿  约 | 2017年重点选题​,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483668&idx=1&sn=9b3b0645217e92a794b9d78bbdd9cacc&chksm=e8c517d3dfb29ec5fbce67cd55e8c7b03e608361bdf985ee67363d3f70aa158b548396088d54#rd,1,2017-1-15,0.0,1.0,1.0,0.0,,,,
486,欢迎来稿 | 本刊投稿说明,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483667&idx=1&sn=27638461d3e31cde1c2b24e89c595d20&chksm=e8c517d4dfb29ec2a219d5c41ad03a66ac088a74602f1aa13109f0622ff9b0fbc4baf05eaafa#rd,1,2017-1-14,0.0,1.0,1.0,0.0,,,,
487,新刊速递 | 2017年第1期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483666&idx=1&sn=26f3170f4e4f5da85c7bfbcfac06c89c&chksm=e8c517d5dfb29ec34828ad98b0958f77db1d2dd352ad7d4d1d5b2b32303b5f704d2b9eebf3f4#rd,1,2017-1-13,0.0,1.0,1.0,0.0,,,,
488,《南京社会科学》| 一本有温度的期刊,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247483665&idx=1&sn=d996327039644cb5cbb57456818fc544&chksm=e8c517d6dfb29ec02a24a0829af320b848a44d142b401ac057ed49b4721d3e99ac5dc1ec2720#rd,1,2017-1-12,0.0,1.0,1.0,0.0,,,,
