index,title,link,date,have_chaolianjie,have_cankaolaiyuan,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content_num,contents,contents_countries,content_provinces,post_index,have_newmedia,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
621,【政府治理创新】项目式协调：政府内部平级部门间合作发生的制度逻辑,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485328&idx=6&sn=67da669cd6b5c1b55feb85acd6e7214c&chksm=97ea1b64a09d9272c4478d29be1161d208348143c1925d45aa0f4b1843a33f40baed08495f85#rd,2019-2-28,0.0,,1.0,1.0,133.0,0.0,0.0,,,,,6,1.0,,,,
622,【学习贯彻十九大精神·政治建设】双重属性视角下监察委员会与人民代表大会的关系,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485328&idx=7&sn=24497f13f0a3aef4ba4d5f3aa682fb71&chksm=97ea1b64a09d9272b4cd09ddc6eab01e4a620d877daea233f495d575dab8f43fa4d6fc001e80#rd,2019-2-28,0.0,,1.0,1.0,389.0,4.0,0.0,,,,,7,1.0,,,,
623,【文学】文儒之间：韩愈的身份自塑及其典型意义,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=1&sn=4894527765577d60eb1b6fe144644124&chksm=97ea1b75a09d9263856756189565ca5b0f84b06f009bf41475e5676b5d78e8b5055d31e2ed55#rd,2019-2-20,0.0,,1.0,1.0,215.0,1.0,0.0,,,,,1,1.0,,,,
624,【文学】论黄宗羲“作文不可倒却架子”观——以其塔铭批评与创作为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=2&sn=68ae3f05fbd14217810c31e6fcd42e5e&chksm=97ea1b75a09d9263dea930939d29803a1688a158536c0da1df233516c319bb8c64271c21cf51#rd,2019-2-20,0.0,,1.0,1.0,189.0,1.0,0.0,,,,,2,1.0,,,,
625,【历史】试析丰臣秀吉的海权意识及其影响,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=3&sn=27b84a832291f14b86840c2b0cca4881&chksm=97ea1b75a09d9263cd559e157c3018fe9dd208dc6de8d81f2a430558200fb72a9ac512c1c35a#rd,2019-2-20,0.0,,1.0,1.0,111.0,3.0,0.0,,,,,3,1.0,,,,
626,【历史】明代中朝边疆地带与两国的使行往来,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=4&sn=c04d9ea90d3498add2524681e58cb57a&chksm=97ea1b75a09d92639bdcd82bc2e4e6ccc875052ee02d6cdbded83b9df76ac4c2c75c1c821346#rd,2019-2-20,0.0,,1.0,1.0,156.0,4.0,0.0,,,,,4,1.0,,,,
627,【历史】从“慰反侧之诏”看元祐时期宋廷调和新旧的尝试,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=5&sn=20673dd6a07b13526735c317dca01163&chksm=97ea1b75a09d92639c9cd9dc64afb2f3863ac9b2174f56305faaa9b68bbbe221f84d18b33a5a#rd,2019-2-20,0.0,,1.0,1.0,72.0,0.0,0.0,,,,,5,1.0,,,,
628,【教育】民办高校办学质量研究——对资金筹措四个路径的检视,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485313&idx=6&sn=596d95c608b20939eacc0172f77bccb2&chksm=97ea1b75a09d92632066200d8b46f0df698165b889a0ea3210eb8968f44c4512bf3b2efbfde1#rd,2019-2-20,0.0,,1.0,1.0,154.0,4.0,0.0,,,,,6,1.0,,,,
629,2019年第2期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485281&idx=1&sn=1174e4604b9c7628552c4a582bec507d&chksm=97ea1b95a09d92834a9d1c34aad1ef1fac1e52abea367559989ac4bb2ddac01a8d755cc3f4ae#rd,2019-2-13,0.0,,1.0,0.0,1075.0,8.0,0.0,,,,,1,1.0,,,,
630,新春快乐  感谢有你！,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485271&idx=1&sn=90820b3197eb6ef3760a593a7bfbb936&chksm=97ea1ba3a09d92b56a32eab5ed4950fe7c9e6476e0184bc4365ab7b12b446403905555b565df#rd,2019-2-5,0.0,,1.0,0.0,87.0,2.0,0.0,,,,,1,1.0,,,,
631,【对话】”转学”还是“孟母三迁” ——谈谈微观环境对学生学业的影响,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485259&idx=1&sn=022e9ef9ba49272a6232a5b6664f683b&chksm=97ea1bbfa09d92a9d6c43cbb046b5dcd8585d355121e2edf4bd33933faca338f0b36d8941c86#rd,2019-1-30,0.0,,1.0,1.0,223.0,2.0,0.0,,,,,1,1.0,,,,
632,【教育】“转学”是否促进了学生学业 ——基于PISA2015数据分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485259&idx=2&sn=5843319eddb5456638b16f9573781b53&chksm=97ea1bbfa09d92a9cc7f0a13d1d9c21c8927b42efba90ea09e28d029bc6d23d88bc295cd3a69#rd,2019-1-30,0.0,,1.0,1.0,60.0,1.0,0.0,,,,,2,1.0,,,,
633,【教育】“孟母三迁”真的有必要吗？——社区环境对孩子学业成就的影响分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485259&idx=3&sn=13b09839cbbd4bc74bba896cb71af612&chksm=97ea1bbfa09d92a91fd9996041d70fd97d84083a494391a4738c3171214dccde44af7590d14c#rd,2019-1-30,0.0,,1.0,1.0,155.0,0.0,0.0,,,,,3,1.0,,,,
634,【学习贯彻十九大精神·关注社会转型】参军经历、市场转型与精英地位获得,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485259&idx=4&sn=9d15ccbbd4d20e01a17308789228750d&chksm=97ea1bbfa09d92a92277a6efe066a47614849fa674750f84ce55a62e27c03dadd9dcd65e2709#rd,2019-1-30,0.0,,1.0,1.0,33.0,0.0,0.0,,,,,4,1.0,,,,
635,【学习贯彻十九大精神·关注社会转型】后单位制时代社区治理的维权模式与行为分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485259&idx=5&sn=1914aff76dcefba6370b28d425ae7593&chksm=97ea1bbfa09d92a9d6b68bd8f3cf3a39e78e73964efc2965c382e08fdd02fdfb0d98d8111e94#rd,2019-1-30,0.0,,1.0,1.0,72.0,0.0,0.0,,,,,5,1.0,,,,
636,【文学】明万历笔记著述方式初探,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485227&idx=1&sn=b50fa3b907f79a3bd132fb0bc0246edd&chksm=97ea1bdfa09d92c91897d5a44c43ba90552baf7df7d75ec4b8fbc702353840f935598fea1527#rd,2019-1-24,0.0,,1.0,1.0,167.0,4.0,0.0,,,,,1,1.0,,,,
637,【文学】从小说到文史——宋代书目中诗话的归属与位置变迁,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485227&idx=2&sn=278b755838aceabf3e7d059cebffac3e&chksm=97ea1bdfa09d92c9725cff3ba4041ca06e60f851624903ed2133e17e6a307d0356b312243eb8#rd,2019-1-24,0.0,,1.0,1.0,159.0,0.0,0.0,,,,,2,1.0,,,,
638,【文学】姜、张词风流播岭南述论,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485227&idx=3&sn=df6e47439465ef2035615813a8223c70&chksm=97ea1bdfa09d92c97ca56b0201e95680249958bdc1da1c5ecd9d7e987938acc13aab28275262#rd,2019-1-24,0.0,,1.0,1.0,60.0,0.0,0.0,,,,,3,1.0,,,,
639,【文学】刘咸炘与古典诗学的最后重构,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485227&idx=4&sn=ac5acd43c2efebd2183814fa356683f5&chksm=97ea1bdfa09d92c90be8203e9cdcf605cc9e20f36cb13d1858a4046a309dfc7a9513caea6027#rd,2019-1-24,0.0,,1.0,0.0,103.0,0.0,0.0,,,,,4,1.0,,,,
640,【文化】节日日常化与日常节日化：当代中国的节日生态 ——以2015年为案例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485211&idx=1&sn=5cdc1475bb3c7bce40a883f3cf9dd64d&chksm=97ea1befa09d92f9c7e1b4305cc73dcacadd50cbebb5be16ba75e43336fdac29be7c7ef980f4#rd,2019-1-17,0.0,,1.0,1.0,271.0,0.0,0.0,,,,,1,1.0,,,,
641,【文化】多元观照和文化建构——19世纪西人眼中的中国溺婴现象,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485211&idx=2&sn=cbd1f54924e6285707d7a4097161839d&chksm=97ea1befa09d92f9cc911288135c54b5a5eee844dc378409dbbe3f0e2a0cd03ff863094b4f60#rd,2019-1-17,0.0,,1.0,0.0,121.0,1.0,0.0,,,,,2,1.0,,,,
642,【影视文学】邻居的异化与重构：《欢乐颂》与现代社会的人际症候,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485211&idx=3&sn=b4cb71b438a71dde3c816d88c58b31f7&chksm=97ea1befa09d92f9045b61b82fa7c8e62b4a46af05786a2ff7ec1f7ff6f2d867e651bc906e56#rd,2019-1-17,0.0,,1.0,1.0,126.0,1.0,0.0,,,,,3,1.0,,,,
643,【法律】民事虚假诉讼识别的二元控制模式研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485211&idx=4&sn=a9c978081c745a6034adcc888c2a8f76&chksm=97ea1befa09d92f9f26ae04548b4aa138319b02f82270b9d6620149759a161f665f685f14bf1#rd,2019-1-17,0.0,,1.0,1.0,63.0,2.0,0.0,,,,,4,1.0,,,,
644,2019年第1期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485196&idx=1&sn=d0c0d2a36fe6d9723146df2b67ae891a&chksm=97ea1bf8a09d92eee2423cd43223f752915a205437361683a909f749b64811a471b7f720d741#rd,2019-1-9,0.0,,1.0,0.0,1179.0,12.0,0.0,,,,,1,1.0,,,,
645,你好，2019！,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485192&idx=1&sn=69ed6943ed30992bd01477a3c91200d5&chksm=97ea1bfca09d92ea956359e96c813bb867236b20f2215c3a50c1948c2f452d2df0c9a0931baa#rd,2019-1-1,0.0,,1.0,0.0,184.0,9.0,0.0,,,,,1,1.0,,,,
646,【对话】如何破解农村婚姻市场化带来的“天价彩礼”问题,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485165&idx=1&sn=227aa54e53dae5b568ccf21a44492f1d&chksm=97ea1a19a09d930fbc3748c10e7d399bd207277bbf00cc03cbbdf04365f4fc64fc3b65b6ddb8#rd,2018-12-27,0.0,,1.0,1.0,284.0,4.0,0.0,,,,,1,1.0,,,,
647,【经济】京津冀农产品批发市场的技术效率及其影响因素分析——基于随机前沿分析的实证研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485165&idx=2&sn=e3fa0e87c645da6f6faa9c2c203f07f1&chksm=97ea1a19a09d930f2b0c11cfb0a1e00fec5ea12526e7b838dfc8b9fc1fd2fd4fe9b13a07502f#rd,2018-12-27,0.0,,1.0,1.0,108.0,0.0,0.0,,,,,2,1.0,,,,
648,【社会】媒妁之言：宗族村落的媒人、彩礼与婚姻市场——基于赣南农村的调查,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485165&idx=3&sn=c41f0b3f061a59ae4fdd01ca1f7454fb&chksm=97ea1a19a09d930fea282e8f8ff1b95aa98bd4ab9eda31b24da67a51aad99c828c6a9e0baf9b#rd,2018-12-27,0.0,,1.0,1.0,115.0,0.0,0.0,,,,,3,1.0,,,,
649,【社会】福利资格、制度安排与福利结果——构建一个评估医疗保险财务风险保护机制的概念框架,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485165&idx=4&sn=560a91f933857d2adde024cbeb8e492e&chksm=97ea1a19a09d930f3a20558668ab58c6a22223872cfdf0b698aa46ca9611de62e52f3f7faef8#rd,2018-12-27,0.0,,1.0,1.0,91.0,0.0,0.0,,,,,4,1.0,,,,
650,【文学】从汉化到欧化——西方小说书名中译策略演化例考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485137&idx=1&sn=76449e90007c3671831a358d045a987b&chksm=97ea1a25a09d9333fd8b995718c1ed00667ce623966ae312fdc8b4402b2f947dcf0b9a7cdfc8#rd,2018-12-19,0.0,,1.0,1.0,134.0,0.0,1.0,,,,,1,1.0,,,,
651,【文学】抒写与回应：韩愈《别知赋》的经典化内生机制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485137&idx=2&sn=8afbf17d55c221b58d51d98564afe4a9&chksm=97ea1a25a09d9333e020da809257a811722b83deb695a7a3ccd01bb1c1e7e36b8829c82bfbd5#rd,2018-12-19,0.0,,1.0,1.0,116.0,0.0,2.0,,,,,2,1.0,,,,
652,【文学】惠贶诗初探,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485137&idx=3&sn=7f288e835c1125078415d646f44cb202&chksm=97ea1a25a09d9333cea90001837a0bfea8cbb75e3f48f6794c1fd3e1ee0fb36f584970057b30#rd,2018-12-19,0.0,,1.0,1.0,74.0,0.0,2.0,,,,,3,1.0,,,,
653,【影视文学】西部乡土变迁与“在地者”乡愁的诗意影像呈现 ——论李睿珺的乡土电影创作,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485137&idx=4&sn=2d9394ef00cb522afa668b2a995fa5b2&chksm=97ea1a25a09d93332aa70f248d4b0a81b81588a91b2dd72f2af7c5153ae0ee16e45365898ce8#rd,2018-12-19,0.0,,1.0,1.0,81.0,0.0,1.0,,,,,4,1.0,,,,
654,【影视文学】当代游民群体的影像演义——以贾樟柯的《天注定》为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485137&idx=5&sn=b342f26362c4ffc15f3325686e6599eb&chksm=97ea1a25a09d9333a42ccfacd7999d55771158000ac58d79a022b1b47182a299bcb11dd014b8#rd,2018-12-19,0.0,,1.0,1.0,110.0,0.0,2.0,,,,,5,1.0,,,,
655,【历史】北京辅仁大学的学科发展史论(1927-1952),http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485107&idx=1&sn=f8effdca5e48a3314f25280ae72b6514&chksm=97ea1a47a09d93514e6573c71d2016506a93327ac20ecf4fe33829da708e6d6f0df3644af01d#rd,2018-12-14,0.0,,1.0,1.0,399.0,0.0,3.0,,,,,1,1.0,,,,
656,【历史】清代满洲喇嘛庙兴衰及其背后的政治文化意义,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485107&idx=2&sn=cffee3f27fb16718b2e5f12fe772fe6d&chksm=97ea1a47a09d93513eb4552cd47b9e0c0b5c715adc7eb3b03609f30c1fafdcac409c5b2147db#rd,2018-12-14,0.0,,1.0,1.0,100.0,0.0,1.0,,,,,2,1.0,,,,
657,【历史】清后期永定河治理经费研究（1820-1911）,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485107&idx=3&sn=10c3bf757a8b44c22baa447b2a877f80&chksm=97ea1a47a09d9351d6db591a4be07a6d04f801058cce31d2f0b09c3923dccec9a01a10687355#rd,2018-12-14,0.0,,1.0,1.0,76.0,0.0,1.0,,,,,3,1.0,,,,
658,2018年第12期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485089&idx=1&sn=06da3123432776b9131fd9af5ea0586f&chksm=97ea1a55a09d93438a5afaa484818bdaa9ae53ae391b29bd42aefdabe81db2ec38798ee47d88#rd,2018-12-5,0.0,,1.0,0.0,832.0,0.0,8.0,,,,,1,1.0,,,,
659,【对话】 为什么要发展壮大农村集体经济,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485082&idx=1&sn=c24c87529546ced4c73e819cf20ffb91&chksm=97ea1a6ea09d93786485e6878bd18d456e43e564552e7cd78e43be05d2aa40d14fd869798e35#rd,2018-11-28,0.0,,1.0,1.0,425.0,0.0,8.0,,,,,1,1.0,,,,
660,【农村土地问题】农村集体土地所有权式微的实践逻辑及其困境 ——基于宁海县X镇近郊土地开发历程的思考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485082&idx=2&sn=a0e26248d2a1f4d4358ae83413d7e5f3&chksm=97ea1a6ea09d9378972e845d0a22af0d6fd3f5ada4c94c5b23df6b2e475b4efa7e7397a2ce51#rd,2018-11-28,0.0,,1.0,1.0,88.0,0.0,1.0,,,,,2,1.0,,,,
661,【农村土地问题】农村集体产权变迁的政治逻辑,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485082&idx=3&sn=d1a90b4821591095172b23192808b0ad&chksm=97ea1a6ea09d9378b4ba5a7eda0bb5ae5607c2ed19dc965b0408c70f9bfeb7236483d777141f#rd,2018-11-28,0.0,,1.0,1.0,93.0,0.0,1.0,,,,,3,1.0,,,,
662,【文学】元祐党籍碑的立毁与版本源流——兼论元祐党籍名录的变更,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485065&idx=1&sn=c51a8b3906f6d359ed9ebb996bbd9574&chksm=97ea1a7da09d936b6799421dd435491b80de1cb8d32f87a442bb00ac9a6f087e45d872f9e454#rd,2018-11-21,0.0,,1.0,1.0,210.0,0.0,2.0,,,,,1,1.0,,,,
663,【文学】论东晋南朝的“草诏之臣”,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485065&idx=2&sn=cb96cbe62f0f923e6f2bffe5dc846748&chksm=97ea1a7da09d936b6bf7c7b5a81129cc7ae1bbf3405dff3e5218f0da685513712eb29a64e611#rd,2018-11-21,0.0,,1.0,1.0,109.0,0.0,2.0,,,,,2,1.0,,,,
664,【文学】元好问《续夷坚志》“作意”辨正,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485065&idx=3&sn=982ec3513b7e7fa7d786674db2417591&chksm=97ea1a7da09d936b0dd3a405918bc27c606b945a5f65fec728727d2562f6b239f3b9a76df5a1#rd,2018-11-21,0.0,,1.0,1.0,110.0,0.0,3.0,,,,,3,1.0,,,,
665,【历史】康熙二十二年内务府“罪藩”女孩习乐考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485046&idx=1&sn=1ecadb64910c36f48568ac9f43127847&chksm=97ea1a82a09d9394a6ab841f1d5506225842d28e8a99ad924ae2d10f7b6d2cac9789af6a5f2a#rd,2018-11-16,0.0,,1.0,1.0,103.0,0.0,1.0,,,,,1,1.0,,,,
666,【历史】“饥饿”的政治——关于1948年国民大会退让名额风波,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485046&idx=2&sn=f9277447c661ab5827abf84b8fc41b7c&chksm=97ea1a82a09d93944c7f86eab609e5f22c46b4f49460f4aaa05249e812f246e067f402cb5d97#rd,2018-11-16,0.0,,1.0,1.0,100.0,0.0,2.0,,,,,2,1.0,,,,
667,【历史】辛亥烈士形象的地方建构——以川鄂边温朝钟起义为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485046&idx=3&sn=0ed211137d11e9bb1760a4f61ee94b3f&chksm=97ea1a82a09d9394e42346b3bccb231185cab5d0df14f0835eb86a91ba2b88e03eb08c16b92a#rd,2018-11-16,0.0,,1.0,1.0,125.0,1.0,2.0,,,,,3,1.0,,,,
668,【文化】从晒经会到古本祭——文献保护与异域民俗,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485046&idx=4&sn=5f3311ab456dc48765a6b87c8ea99333&chksm=97ea1a82a09d939461ae725e19145ca50fec73800b3e211685256db4d6171ec9e5930a5076d7#rd,2018-11-16,0.0,,1.0,1.0,48.0,0.0,0.0,,,,,4,1.0,,,,
669,【文化】汉学家高罗佩的道教文化观——以《大唐狄公案》道教书写为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485046&idx=5&sn=3a6397bd46d50b25469004d8e46e0d12&chksm=97ea1a82a09d9394d58a6596c53e37f9285f898ed550d2d4e66ccd9a5b566d6b3210130a920d#rd,2018-11-16,0.0,,1.0,1.0,110.0,0.0,1.0,,,,,5,1.0,,,,
670,2018年第11期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485023&idx=1&sn=78ffae5f96cacc98f0dafeceab5ab0c3&chksm=97ea1aaba09d93bd9e71c8940581c8498aece141d8e9e37ef3c8dbb55304e129c7d3f9a66529#rd,2018-11-8,0.0,,1.0,0.0,908.0,0.0,7.0,,,,,1,1.0,,,,
671,【对话】民间艺术必须“雅”吗？,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485019&idx=1&sn=412127f208fc5e8a222756058960a3a5&chksm=97ea1aafa09d93b93e6141a00a295792f1d1cc6bdda23156e06cc0baa79e3dde8064c6b4d1d2#rd,2018-10-31,0.0,,1.0,1.0,113.0,0.0,4.0,,,,,1,1.0,,,,
672,【经济】宅基地征收中“钉子户”与地方政府行为分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485019&idx=2&sn=3851fe07caf8ccaf1137e3ee70f0c260&chksm=97ea1aafa09d93b9bf3f370a4c2a8afd5001c00d397d34c270c83ab574a3ca1a8f9876e406d6#rd,2018-10-31,0.0,,1.0,1.0,79.0,0.0,0.0,,,,,2,1.0,,,,
673,【社会】社会企业如何兼顾公益与商业——基于制度逻辑的分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485019&idx=3&sn=3a060f58ecfa312cabb54dfbb8c3ab1f&chksm=97ea1aafa09d93b97900e5f9bf5a69e0e72c32cbb1cf5e24a6a39284514b19cc08e7fdd1cdd9#rd,2018-10-31,0.0,,1.0,1.0,142.0,0.0,0.0,,,,,3,1.0,,,,
674,【文化】论民间艺术“雅化”转向及其文化逻辑,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247485019&idx=4&sn=cd99f089a8ba00f5d4b4a56af9776259&chksm=97ea1aafa09d93b94e85cfa938eaf7073e388b082c51786cd972552d467700868da1598adc2a#rd,2018-10-31,0.0,,1.0,1.0,101.0,0.0,2.0,,,,,4,1.0,,,,
675,【历史】清代漕粮入京监督机制研究——以大通桥监督为对象的历史考察,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484993&idx=1&sn=f6737a3ac4697c720f2d91b823221448&chksm=97ea1ab5a09d93a37e908c720651f5528c4bcdc35fc2c420db12527cf72303e499c8cb0b34d4#rd,2018-10-25,0.0,,1.0,1.0,68.0,0.0,1.0,,,,,1,1.0,,,,
676,【历史】十八世纪清宫通草花制作考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484993&idx=2&sn=45e313d27cb86c62b0ebcd90c56d5c40&chksm=97ea1ab5a09d93a3d12061729a8fa04770ea084dfc0a7fba960dcf6fd81788334325e42ad9b3#rd,2018-10-25,0.0,,1.0,1.0,60.0,1.0,0.0,,,,,2,1.0,,,,
677,【教育】高校青年教师科研压力对科研绩效的影响研究——基于认知评价视角,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484993&idx=3&sn=f4842c3850b52a63555e9fb067d107e3&chksm=97ea1ab5a09d93a3b0bdbb865e217ab6cd88eb4733fec09b5844c74ba844f4263c1e74dd4086#rd,2018-10-25,0.0,,1.0,1.0,122.0,0.0,0.0,,,,,3,1.0,,,,
678,【教育】高等教育促进代际流动的作用——基于“读书无用论”现象的思考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484993&idx=4&sn=9f5b4d7e26708aa6afd83c6f9aace823&chksm=97ea1ab5a09d93a3aca1a5a53b973d3624e0067ac6c7999961559701684b24fabd01e07976e8#rd,2018-10-25,0.0,,1.0,1.0,97.0,0.0,1.0,,,,,4,1.0,,,,
679,【教育】中高职衔接模式下学生发展差异研究 ——基于北京市试点的实证分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484993&idx=5&sn=7f4224c39b9dbfd86efeab33c69544a5&chksm=97ea1ab5a09d93a393c1ba2d1ce0b561ec73d430cfc3fc19a6b3728c4a717dda0260c591cf60#rd,2018-10-25,0.0,,1.0,1.0,36.0,0.0,0.0,,,,,5,1.0,,,,
680,【历史】清代漕粮入京监督机制研究——以大通桥监督为对象的历史考察,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484992&idx=1&sn=0e6ecf2ea95faf58a6de3f77674e55e4&chksm=97ea1ab4a09d93a2139c9bed1e6cd100a0c0fbd8b0b82dd3d390500e8bddee315b04b66c1ed1#rd,2018-10-24,0.0,,1.0,1.0,98.0,0.0,2.0,,,,,1,1.0,,,,
681,【历史】十八世纪清宫通草花制作考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484992&idx=2&sn=c0a4daca0c8782b1ff93949dc4bcc2bb&chksm=97ea1ab4a09d93a28f746810b243faa989721960037a399307760e16a7c159fa1462799d8652#rd,2018-10-24,0.0,,1.0,1.0,135.0,0.0,3.0,,,,,2,1.0,,,,
682,【教育】高校青年教师科研压力对科研绩效的影响研究——基于认知评价视角,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484992&idx=3&sn=7506d702033388bad5f0edea4ebd87e0&chksm=97ea1ab4a09d93a2a268e4dfeb1925d6ead3a0093a9b1441677da10403a2e782737ee0f3d19a#rd,2018-10-24,0.0,,1.0,1.0,141.0,0.0,0.0,,,,,3,1.0,,,,
683,【教育】中高职衔接模式下学生发展差异研究 ——基于北京市试点的实证分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484992&idx=5&sn=b1b9a70db562333a62cd245e54f17fe2&chksm=97ea1ab4a09d93a2683f60368c585213a3afcc62b1a7ad62695aa95e350fe7e1f69fe331ef3c#rd,2018-10-24,0.0,,1.0,1.0,47.0,0.0,0.0,,,,,5,1.0,,,,
684,【专稿】看得见的风景与看不见的城市,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484970&idx=1&sn=26018f194204afcdd0f481e45fbe2fa2&chksm=97ea1adea09d93c88c2917c38bd25a6592cfa99be7ed1fa630042e1080589ed02eb8e3ca9705#rd,2018-10-17,0.0,,1.0,1.0,935.0,0.0,13.0,,,,,1,1.0,,,,
685,【法律】中国老年意定监护实施的几个问题,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484970&idx=2&sn=a4600418a259c6e04bfbfb6224ad6be7&chksm=97ea1adea09d93c8fd90ea8c52283dc092c9e6e83f2c28452a349094900126e9b3fe74b6772a#rd,2018-10-17,0.0,,1.0,1.0,206.0,0.0,4.0,,,,,2,1.0,,,,
686,【文学】从社会弃老到众生厌世：“姨捨”母题的现代流变——解读井上靖的小说《姨捨》,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247484970&idx=3&sn=a1f68eb665f1c7da2271c8a848df37a7&chksm=97ea1adea09d93c82674544f477529a29a28237e736ea4a3ad0f0b60093fadbc37c9f2360217#rd,2018-10-17,0.0,,1.0,1.0,103.0,0.0,1.0,,,,,3,1.0,,,,
